x,y
1.4123,-1.25556
0.890041,-0.553272
-0.355834,-4.94317
-0.300216,0.730039
1.95307,-1.15731
1.94563,-0.950413
2.4335,1.94186
2.46624,-0.706009
0.481016,-0.414819
-0.484766,-1.73571
0.401538,-1.1507
1.41405,-1.35109
4.02108,0.98697
0.641867,-2.99771
0.178065,-0.0650415
-1.39508,0.963242
0.757723,-2.22576
1.16097,-2.47454
-0.550946,-0.525755
3.2687,1.89701
-1.75879,-4.22471
0.30555,-3.84706
1.60214,1.10759
3.00723,5.03288
0.22838,0.153991
-0.179103,-2.15195
-0.267096,-0.924442
2.06413,0.315689
1.60722,1.29015
1.73226,2.76307
1.8415,0.337369
-0.0608882,-2.38926
3.50883,5.28227
-0.852733,-0.230755
1.54404,0.60708
0.138256,1.16524
0.626998,-2.08601
-0.112851,2.76559
1.93652,0.46817
0.883544,-1.32614
3.46487,0.240142
0.864579,-1.21415
-0.646762,-0.471943
1.78863,-0.93199
3.02451,1.74614
2.00968,5.25909
0.189889,0.203228
4.0621,4.12519
1.11007,0.180796
3.70021,3.11652
-0.719156,0.249505
2.18398,1.7014
-0.464328,-4.52734
1.90834,0.847407
-0.0198036,0.807361
0.974763,0.316251
0.850336,-1.75395
1.69819,0.349428
-0.940044,-1.59496
-0.28059,-2.97815
1.50739,1.88618
-0.000949227,-2.62439
0.466291,-0.305441
2.40743,4.63029
1.97464,2.12456
2.59432,-0.37925
0.620858,-0.695175
5.18791,4.50886
2.67207,0.394598
2.23686,2.2822
0.865654,-0.0743837
0.484356,-1.00517
1.13326,1.92731
2.02779,1.47732
2.28813,-0.856094
3.15355,4.27435
-0.583361,-1.26152
0.627991,-1.31675
2.50031,0.142073
-1.99392,-6.42069
2.53158,3.4699
-0.132488,-3.48899
-0.698674,-7.10513
4.15631,4.1133
0.352467,1.58412
1.46883,-2.88079
3.42838,2.69346
1.45259,1.33201
2.04374,-1.42912
4.29849,3.97566
1.78472,0.718627
2.29385,2.32615
-1.56995,-1.22004
-3.29271,-7.11111
4.00621,3.74306
2.3445,1.68571
1.80449,1.73918
0.899645,-2.95465
0.71366,1.39698
2.61241,2.7167
0.283583,-1.50199
1.48717,-1.15112
0.535385,1.9419
1.36207,0.631803
0.439357,-0.222361
1.19958,-0.761432
1.34643,-2.29264
1.53729,2.35228
-0.231324,-1.96207
1.19006,-0.596109
0.392,-2.22637
1.53217,-1.45517
1.99718,2.02833
2.91835,0.289813
0.0779484,0.595049
0.0261483,-5.55884
-1.47128,-0.694586
-0.363702,-2.00076
-0.684552,-0.143115
-0.203694,-1.6298
5.47342,2.69752
0.0837629,-2.19207
1.77536,0.0829221
-0.228315,0.833229
1.01386,-1.44698
4.48563,-0.546409
-0.552011,-1.95511
2.42959,0.163995
1.88698,0.715791
3.52004,0.305439
3.57381,2.01982
1.01302,-1.11976
2.25636,1.46812
1.13562,-0.135235
0.353233,0.106682
3.16273,1.4985
1.10655,-2.07096
-0.0423461,-3.63342
0.827569,-1.88664
-1.50663,-1.67335
0.848462,-1.3013
4.16974,2.10415
1.91564,0.613484
1.80634,-0.202126
1.16556,-1.03517
1.98608,1.81387
0.171133,-1.65681
-0.00709587,-2.73727
-1.26126,-3.43593
6.53424,1.67053
-0.00657499,0.381867
1.68797,1.68727
3.25806,2.70517
-2.04213,-5.60136
1.0605,-2.99611
0.588001,-4.27164
-3.95441,-3.65121
0.742774,1.26398
5.76431,3.4857
-0.267097,-3.62168
1.60427,2.46819
-0.490189,2.59838
2.09409,0.266126
1.04882,0.411163
0.0171195,-0.0906041
1.46341,-0.941715
1.60259,-0.839925
1.38417,-1.83998
0.0768455,-0.825557
0.418725,-3.56905
1.94622,-0.218602
1.47682,-0.559868
1.8616,0.179514
-0.189517,-0.342346
-2.44708,-3.76035
1.55362,0.584939
4.07902,4.87895
1.71301,0.0672622
3.63268,5.53765
2.49385,1.05064
1.02464,-1.75785
-2.09746,-7.56562
2.01138,3.09823
0.537939,0.194663
0.682744,-1.29469
-0.44719,-4.52372
1.1453,-2.82594
2.94939,-1.09641
3.32427,1.58096
0.879917,-0.134512
-0.415378,1.40875
0.967285,-0.300258
1.5826,-3.21872
2.72948,1.32164
2.24152,-1.52293
0.633427,1.77696
1.04731,-0.145697
1.33317,-1.44306
0.516464,-3.13736
-0.566187,-2.56179
0.298042,-1.81677
2.28333,0.0679266
4.91408,6.74153
2.03786,2.37679
1.74386,2.31819
1.53006,-2.03994
1.165,2.44987
0.708457,2.44751
-0.675198,-2.50565
0.804476,-1.41675
2.90525,4.68847
4.10926,3.31588
-1.17473,-2.66027
-0.16314,-1.6541
2.36232,3.02884
1.17721,-1.31472
1.93938,0.380264
0.610094,-0.104466
3.77221,3.62736
-0.300506,-4.33282
2.4083,2.18243
-1.60224,-2.95798
1.72959,0.788888
1.49098,0.805752
1.38531,-1.53305
1.84838,2.12722
2.60436,2.33751
1.36882,1.31388
2.1846,3.59299
3.17131,2.88828
3.07974,3.4617
-1.19398,-1.26162
3.69448,5.28823
1.33021,-3.05659
-0.0785325,-0.34059
0.498843,-2.64282
0.437646,3.84576
-2.15291,-2.44773
1.27595,-1.74162
2.38602,4.35129
-0.552965,-2.45707
2.29268,0.212999
-0.292181,-3.04715
0.32323,-0.293347
-0.36079,-1.15768
0.020635,-3.23352
-0.938884,-4.46792
0.868683,0.575386
0.843887,-0.141592
1.92655,1.24313
2.64136,1.22356
-2.00686,-6.53027
1.0156,-1.87948
-0.119849,-0.624937
1.5994,-0.3579
2.07085,0.868506
2.56859,2.33404
-1.88218,-2.86374
-0.801984,-4.15224
3.11391,0.132594
3.50792,2.62073
2.66802,2.51273
0.675278,0.449228
0.390966,1.01522
-0.391827,-2.64268
1.10758,-1.01466
2.38386,1.51012
0.501292,1.2202
2.44192,-1.62191
2.66801,0.502746
-0.151133,-1.55166
-0.315152,-2.03674
-0.334611,-2.48892
0.83946,-0.950281
1.10696,0.336851
1.57533,1.22634
1.15313,5.19587
0.0346248,-1.24057
4.62831,1.59251
-2.61484,-5.55311
0.451354,0.835825
1.14834,1.082
-1.21665,-3.35937
2.46129,-0.206279
1.60105,0.0160779
1.1046,0.31132
0.572364,-0.0414844
1.53317,-0.478872
1.16546,1.02173
0.352021,-0.822797
-0.771492,-3.77223
-0.666691,-4.51663
2.49397,-0.394889
-0.190496,-3.76157
0.647201,-3.86887
2.69243,6.20399
-0.945059,-2.00665
0.32605,3.08542
1.79964,-1.0205
2.10673,3.60059
-3.17027,-4.3779
1.02047,-4.13341
-0.751503,-1.99954
-1.64501,-4.14591
0.630893,-2.03785
2.17955,-1.51269
1.83858,3.54708
1.90531,1.54633
0.447906,-0.0410778
1.75441,0.266501
0.547985,0.741839
1.06522,0.480679
1.69541,-1.10975
2.07689,2.86349
1.94019,1.96879
2.91895,2.96327
-0.121544,-3.83303
-0.353438,0.0562192
-0.694796,-3.22514
0.293759,-1.59758
1.94149,2.36021
-0.597462,-2.67642
0.49649,-0.157793
1.0386,0.397199
1.70511,1.53317
1.72521,4.34244
-0.0218699,-2.07841
-0.523762,-3.3018
2.09013,0.570221
4.21575,5.6626
1.60689,3.5232
2.0697,0.557117
1.83372,2.90434
1.51872,1.1863
1.99596,1.99283
1.55857,0.315767
1.21197,-0.380302
-0.231148,-1.70147
0.358776,-0.0981925
3.07991,5.33735
-0.817103,0.246562
-0.448988,-0.785271
4.90361,6.20941
0.787363,-1.95298
1.94629,1.42338
1.81075,1.41339
0.687851,-1.59018
3.2523,1.37637
3.52353,4.5009
1.84022,1.23744
0.838983,-3.00857
-0.415662,-0.143627
-0.857046,-4.63229
0.489102,-0.622666
0.837268,-0.0462125
0.130142,3.34325
-0.226422,-3.11703
-0.21013,1.20882
-1.21358,-1.9609
1.24952,-0.379033
-1.97004,-4.25693
0.931193,1.23557
0.0690454,-2.26337
-2.39188,-4.2132
1.37914,1.41925
1.58316,1.70462
1.53947,-1.67168
2.55959,3.51169
1.18902,-0.00339617
4.00423,4.0272
1.91824,4.97159
1.6279,0.395278
1.15095,2.57204
2.29387,3.54806
1.45895,2.47323
0.461276,-0.0886418
0.137537,-1.02982
2.2606,5.59188
-1.16211,-2.89981
-1.33466,-3.73781
-1.43121,-5.28364
4.93852,4.41232
2.29366,2.21641
1.65586,2.04093
2.28654,4.82473
0.210205,-4.75034
3.49274,-0.127462
-0.258499,0.980382
-0.647457,-1.79034
3.60894,4.17764
-0.689313,-2.3911
1.5531,0.00861218
1.44334,2.71586
1.74968,1.74499
2.47015,-0.810087
0.350748,0.875846
1.52413,-1.00209
1.22979,0.634566
2.81134,-1.91767
-0.380891,-3.49564
-0.0127751,-1.30422
1.33809,-0.940035
0.0377205,-3.56201
3.76288,5.77196
2.53452,2.27452
0.910495,-1.94953
-0.380855,-1.88209
1.92402,4.36798
2.99853,1.91836
1.25082,-0.436924
2.13385,0.364684
0.419998,-3.8647
2.31168,0.955175
2.05725,2.80261
-1.24974,-3.31571
-0.229191,-1.21604
-0.279434,0.331116
-0.158136,-2.80722
3.02118,4.09222
-0.664027,-1.45588
2.96609,6.09127
0.18678,0.575811
1.2874,0.215045
-0.620184,-1.66865
1.17389,-2.4332
1.01103,-0.0125415
-0.383021,-1.68397
0.806434,-2.48582
2.85668,3.68418
4.17238,5.555
-0.0902148,-0.602205
0.0184005,-0.270326
1.70802,0.438725
1.97882,1.63551
2.36152,1.37174
1.11258,-1.29317
1.04263,0.278573
3.32477,2.69692
0.815135,1.06848
2.78166,1.48131
0.0549101,-4.92801
1.67752,2.22149
2.71895,-0.837939
0.159489,0.0625158
0.387244,-0.669901
0.742233,-0.597941
3.60494,1.75868
2.17405,-0.101668
3.07158,-0.954093
1.22385,1.77759
1.79022,-0.446093
2.82431,3.23994
2.53277,4.39874
2.79497,3.94383
-2.04619,-0.801561
3.58197,7.67063
-3.02362,-6.07225
0.875981,-0.381033
1.67573,-3.27022
0.90783,3.29298
2.83537,1.19674
1.70436,1.01212
3.75596,4.42291
-0.529083,-2.46108
0.69981,0.279524
1.32867,-1.35983
2.71736,1.03684
3.8845,3.99969
3.26076,5.25123
3.65417,4.26728
4.12086,2.36014
1.71992,1.0506
2.02245,3.86005
-0.73501,-2.06275
-1.22229,-5.97894
-0.522716,0.138646
2.20578,0.450687
1.53764,1.06704
1.22534,-2.04957
-0.0770044,-0.72363
2.38789,3.73753
2.64375,1.18644
0.300285,0.762378
1.7472,2.28949
2.52282,1.21075
1.90331,-0.0505156
1.26056,3.11506
-2.09167,-3.20973
3.34328,2.65862
1.08419,-0.30862
2.07317,1.93916
2.38084,0.112036
3.48734,2.5614
-0.302366,-3.75185
2.74844,1.04496
1.00041,1.9848
3.23685,2.29696
0.750214,-2.39248
2.35384,0.520536
1.77255,2.69734
1.39511,3.48708
2.4867,1.35464
1.58519,-2.85195
-1.25854,-1.58186
2.82528,1.94671
-0.690227,-1.92903
0.181464,1.39555
1.54916,-1.09603
-2.14391,-3.57618
2.75233,2.37743
2.26821,-0.425417
1.28646,2.03549
2.59859,2.20251
1.35046,0.375311
3.30324,1.05397
-1.99775,-3.14147
5.67336,7.54781
1.3503,1.16649
0.0638998,-2.05158
1.66414,-1.60614
-0.488022,-1.30847
1.59258,-0.737302
-0.90934,-3.0347
-3.18829,-5.12278
-0.209098,-3.49056
3.20788,2.91353
0.598713,-4.05408
3.85702,3.9699
-0.396361,-1.74946
0.487577,-2.0476
2.26939,-0.287991
1.2673,1.13871
-0.725933,-3.21562
1.59186,1.65703
0.121275,-1.24202
-1.22262,-4.88288
2.33081,-0.464034
1.8387,2.58012
0.192799,1.38176
0.488503,2.49627
0.101088,-2.67477
2.2527,2.1801
1.79076,3.96225
-0.163091,0.923305
0.157725,-3.28423
2.62452,-0.492256
-1.99908,-2.42372
-0.908981,-1.08444
2.96515,3.35636
-0.873077,-4.10855
1.97751,2.16322
4.37389,1.18538
-1.36687,-1.54359
-0.667376,0.634881
-2.15808,-4.78811
-1.03275,-3.96159
0.532898,-0.177762
2.12262,1.22564
0.976597,0.364449
0.909048,0.84465
2.9651,2.11889
1.79523,2.69126
-0.00728615,2.08627
0.652751,0.813758
1.98911,2.98456
0.49664,1.5656
1.69723,-1.22807
2.60289,0.747207
-0.367843,-1.64449
3.68396,7.36708
0.920584,0.269817
0.173762,-1.23825
0.933246,2.39688
3.06064,3.86869
-0.763264,3.6618
-0.464241,-4.4272
1.43849,2.27763
1.15777,3.3002
1.59163,2.70612
-2.78834,-7.96995
-0.332938,-1.92112
1.01595,-0.424738
-0.569528,0.273938
-2.39543,-2.42236
-0.138921,2.84561
-0.185051,-2.03131
3.21594,0.080674
0.203368,-0.955959
-0.725779,-1.29126
-1.17777,-5.1135
2.69284,-1.96525
3.65851,2.51229
2.03804,1.81209
2.30863,3.84796
0.767571,-2.69023
1.51928,3.66746
1.95204,5.60283
2.26911,0.124249
1.61325,1.18191
2.66122,2.69006
2.26064,2.474
2.94496,-0.842665
0.665944,0.658301
4.26164,6.25048
1.13272,1.39638
0.219303,-1.69946
-1.41427,-3.08122
-2.31651,-3.84711
0.148162,0.717023
1.51019,-2.14474
-0.591296,-4.24579
3.25211,-1.36604
2.45781,1.59628
0.214605,-1.12036
1.27303,-0.913426
-0.899602,-0.023982
-2.00354,-2.61633
1.61129,0.241857
4.56259,4.12619
2.22739,-0.769966
1.22842,0.0313526
0.880768,-1.56051
0.909113,0.379786
-0.219808,1.43747
1.19077,-0.695869
3.37589,3.02377
2.69121,2.47193
1.5529,1.34697
3.50412,4.72733
3.4732,4.88594
5.61737,7.37437
1.56216,0.0292813
3.8288,6.24769
0.811939,0.526895
2.08085,0.000288296
2.85499,3.12822
2.78055,-1.3759
1.15533,-1.0159
0.978184,3.25315
0.829165,0.43377
2.72365,7.04863
3.01932,2.53743
0.349834,1.71069
2.1667,2.74483
0.941583,-1.84688
1.12515,-0.398545
3.45912,5.03442
0.987121,2.45602
-0.754456,-0.674834
-1.30946,-2.26121
0.127843,-0.485829
-0.536526,0.823126
2.36203,1.25132
1.74972,4.54482
-0.32346,-2.16845
-0.26525,1.88976
-0.702482,-1.85038
0.746208,3.68124
0.255702,-1.92539
0.149395,-1.25279
-0.185547,-0.288618
4.74024,5.62169
0.822938,-0.624447
2.66699,4.39531
0.471762,-1.93753
1.45113,-0.0649407
1.76032,-0.0342326
-1.70073,-6.55777
1.34723,0.61007
1.91583,0.315209
1.46071,2.05682
2.25942,-1.94595
-1.58986,-2.20879
1.20846,1.31761
-0.488569,-0.933184
-0.974116,-3.35429
-0.849165,-1.3305
2.62943,0.0425234
0.659651,-0.743145
3.93445,5.63002
2.98874,5.51931
0.805812,1.55398
-0.4455,-0.3275
2.92648,1.80388
-1.24635,-3.18679
0.699259,3.06152
-0.340954,0.290191
-1.31761,-2.10623
1.62405,0.803928
1.76682,2.59029
0.619314,-0.0563568
-0.890774,-5.04109
-1.38712,-2.63442
2.85477,4.53991
3.42634,3.41199
-0.687335,2.05402
1.71844,-1.1104
4.76689,6.22945
4.53342,1.69478
1.21017,0.341543
4.37912,3.12368
0.708384,-1.1055
0.560096,0.905603
1.03624,-1.55524
-0.900592,-2.47921
0.423732,0.565229
2.2896,1.16409
-0.686862,-1.2578
2.13454,2.67672
1.05149,0.586228
2.76298,-1.02616
-1.26856,-3.53371
0.586153,-1.95155
-0.921874,-1.60337
3.59162,3.63832
-1.47737,-2.90545
-1.23979,-0.526124
0.643995,-2.2444
-2.62431,-5.61798
1.85305,3.70057
-1.01141,-2.02358
1.39368,0.984333
0.342653,-0.735154
-0.295156,-0.820132
1.8924,1.328
2.51186,1.65178
0.0153124,-0.921243
3.121,1.90071
-0.263134,-0.78553
4.16343,7.66465
1.39192,1.81506
2.08958,0.953498
1.96401,4.12897
1.94442,2.84668
-0.534993,-3.72426
0.383825,-0.308234
1.71145,2.72443
-1.10491,-2.49335
1.72304,0.633042
2.55871,0.137933
1.02702,1.20727
1.65424,0.659311
-1.37894,-0.486249
0.68924,-0.106917
0.653257,1.21089
0.464092,-1.48408
-0.325674,-1.0032
3.53517,2.15653
-0.993604,2.08975
5.16749,5.61244
-0.543652,-0.380792
-0.224277,-0.624716
1.31841,4.28437
1.93192,3.34249
1.02202,-0.141638
-2.58297,-4.74601
-0.358453,-1.05339
-2.82245,-7.37468
0.828612,0.849793
-0.80558,-2.07461
2.40716,1.32389
1.88873,1.19691
-2.49676,-1.18942
0.852153,0.166393
0.218842,-1.88318
3.19056,1.91501
2.5564,1.94901
2.24224,-0.292777
0.868562,-0.744436
-0.452207,-1.93741
0.89385,0.00399497
1.85876,0.203893
3.99654,5.23521
2.23138,3.73638
-0.968096,-0.0142742
2.84675,2.98815
0.164926,-0.290769
1.74504,0.986577
0.82521,0.257434
-0.548215,-0.532776
3.03958,3.25537
1.06647,-1.41172
0.434523,1.68
1.59988,1.06487
4.39016,3.13826
1.23177,-1.08323
2.33271,5.94162
0.557078,-0.791292
3.91493,2.13779
2.77008,2.0337
-0.717632,-1.13461
-0.201196,-2.1029
2.51613,-0.812953
-0.92856,-3.54485
2.0137,1.37824
0.333689,-2.44397
3.48137,2.60917
3.50722,2.34168
3.4215,3.71646
1.30104,2.22226
1.77833,-1.01731
1.21772,2.31431
-2.6945,-3.26323
2.97454,2.87443
2.03141,0.140447
3.46139,3.54795
1.76872,1.46292
2.23813,1.45983
-0.655787,-3.90419
0.653362,1.48966
0.258069,-1.92063
0.773527,2.50014
1.85264,0.518612
1.26668,0.151238
0.417323,-4.05827
-0.354222,1.02419
1.37185,-2.96086
0.497482,1.53577
-0.149058,-0.612542
-0.879949,-1.30192
0.0256983,1.29623
-0.0520275,-4.1857
1.77147,2.77722
3.32283,3.94908
4.3697,2.82916
0.365404,0.128383
0.517102,-0.43666
0.109872,-0.447661
1.39376,1.8585
0.955456,0.357624
2.06491,-0.782544
0.412002,-4.77353
-0.37786,-1.26349
-0.159177,-2.89207
1.89954,0.627481
0.447594,-2.72467
2.28913,3.2557
-0.581895,-0.0323056
2.88991,1.44469
-1.52045,-3.57582
3.52918,3.68831
0.429849,0.557323
-0.177284,-1.90117
3.98809,2.15094
1.15641,1.57667
0.0569158,-1.09589
-0.175026,-0.986639
0.79347,-3.57522
-0.0881479,-3.37955
1.73525,2.44754
-1.15768,-4.60816
0.827615,-1.36249
-0.760189,-1.60793
-0.210913,-0.0460363
1.10897,-1.64819
0.569681,-0.342811
3.2566,0.665718
-0.590825,-2.61835
2.15427,1.23969
0.196399,0.695571
3.51667,0.253032
3.34252,5.76953
1.99618,0.49708
0.906169,2.61153
0.68578,2.20797
0.650628,-0.930037
2.45303,-1.96488
1.63646,-0.392863
-0.995682,-1.76507
1.63447,2.55598
1.8696,2.13842
3.08466,2.79539
2.31498,-0.862631
2.0914,2.83158
3.45382,0.987694
2.327,1.79363
-0.584362,-1.35069
-0.355771,0.0749978
-2.19193,-4.9067
0.122366,0.946969
1.86989,0.243318
2.40271,1.64897
0.0514875,-3.75245
2.18853,2.82307
1.47307,-3.42674
0.94622,0.742715
-0.0610244,-2.95413
4.42051,2.89225
0.552593,-0.447198
1.701,2.69814
2.10885,-0.520541
0.743464,-3.41007
2.31241,2.62377
2.65939,0.76393
-1.97262,-4.76374
-0.304466,-3.33553
0.81054,-1.24737
-0.0309474,0.710664
-0.773966,-1.27789
-0.585881,-2.31668
0.630827,0.237494
1.01138,0.0168777
0.396771,-1.09734
0.133512,0.0548047
1.71961,0.179882
1.96701,-1.09636
-0.122146,-1.423
3.28816,2.98412
0.425485,1.18992
-1.28684,-1.84696
0.232803,-1.62902
1.84613,1.90116
4.70759,4.67312
0.0782137,0.356079
1.24863,-2.04883
3.19536,-1.02636
0.726497,-0.271954
1.90735,0.83515
2.18525,0.0712034
1.55389,0.517505
-0.413421,0.0197819
4.05987,2.77238
2.20511,2.13823
1.64891,2.89217
0.884151,-0.731124
2.06289,1.59574
2.36387,2.25823
2.10182,1.47911
3.53823,2.1027
1.72866,0.0481091
2.13028,1.13833
0.489194,-2.85666
-0.206129,-2.84703
-2.06257,-5.92331
-0.570246,-3.89459
3.43036,6.93126
-1.93778,-2.65461
-1.31684,-1.37854
1.55666,-1.7048
4.93402,4.35495
3.31995,-0.149612
2.6683,2.27633
0.881729,0.899769
0.818997,-0.234885
2.12316,0.421947
0.358295,-1.58281
1.52451,0.0991401
-1.19761,0.392682
-0.109548,-0.49759
1.35878,0.168578
2.78425,-0.639301
1.6742,-3.30225
1.63682,1.81945
0.853691,0.741034
1.55156,0.804691
0.576868,-2.04084
3.79392,3.3015
3.45583,4.79664
0.463502,1.87028
-1.10663,-4.9362
0.622617,-1.31486
2.23373,2.54924
-2.22898,-0.310935
0.967629,0.214844
2.60961,0.521568
1.17675,-0.87727
-0.169504,-1.80189
-0.879803,-6.20617
-0.429912,-1.70147
2.25006,3.41019
2.41553,1.59885
3.5644,2.11162
2.52482,1.76552
2.62217,0.894379
1.2575,-0.661099
2.12271,0.713769
1.78792,1.8375
-0.565027,-0.735494
1.27206,-0.0169247
0.305321,-1.09755
2.77152,3.34373
1.34393,-1.67249
-1.1007,-3.11914
1.30765,-0.00855497
0.871965,-1.01207
-0.0926728,-0.604288
1.73348,5.04463
1.18961,1.44528
1.86645,2.53161
-0.10547,-0.607596
-1.37685,1.51901
2.64834,1.41347
2.50974,3.20511
-0.543749,-1.22855
-0.280838,-0.583864
-0.158899,-0.407127
1.85739,1.90836
2.16107,1.92532
3.46146,1.21873
0.482846,-2.76973
-1.56478,-3.2017
1.65339,0.8269
0.806985,-0.734601
-1.1321,-4.99204
0.600681,-0.0411381
2.63931,1.50304
1.33132,-1.28039
-0.518676,-3.21909
2.78777,2.69024
2.10697,1.12482
-1.10455,-1.96105
-2.71324,-2.01185
-0.248181,-1.2089
1.68323,-1.80952
1.10093,2.36362
1.34818,0.166812
1.67984,0.931879
0.156099,-0.347077
0.434588,-1.67823
0.985332,1.58585
-0.101684,-0.140616
1.93614,2.98743
0.31797,-3.52705
-0.614348,-1.554
0.648099,4.23851
2.90979,5.41863
-0.78386,-3.17116
0.648735,-0.253492
-1.67148,-4.28012
1.81247,0.219501
-0.855425,-1.29715
0.228074,-1.20524
2.42954,2.50092
-0.518982,-1.9055
1.22917,0.250101
4.0534,0.0427335
0.841624,1.62683
1.88103,-0.612873
-0.717263,-3.92326
3.36009,3.02967
-0.608781,-2.96394
0.71243,-1.03159
0.372798,-4.5079
2.29262,0.968508
1.51885,0.325699
-1.02446,-3.52857
5.64837,3.48921
0.927356,-0.656883
-1.02666,0.720174
-2.24355,-4.20944
1.64972,-2.09326
2.1939,1.00732
1.76284,-0.466016
-0.814749,-4.59121
0.732417,1.42027
0.307041,1.16229
1.72281,3.35783
0.33197,-3.25302
0.268318,-0.0825002
3.18047,2.38885
4.81308,4.07096
-0.0867255,-3.6278
-0.625396,2.49585
0.868304,-0.280302
0.217923,-0.654586
-0.208145,-3.96477
2.70682,-0.601954
-0.957487,0.28747
0.395143,-1.31072
1.30135,0.780659
-0.0661785,-2.99418
1.03228,-0.0422124
1.77656,4.71557
-1.23828,-0.820032
-1.38248,-3.61978
1.49754,1.23462
3.77941,6.50957
1.55489,0.139777
2.51114,0.171688
1.62326,0.482612
0.708683,-0.648746
2.20166,2.05461
5.43765,4.33449
1.39196,-1.85168
1.34473,-1.43553
2.68321,0.897857
1.22782,0.435437
1.20747,1.38542
-0.183407,-3.20795
4.64818,1.78044
1.77265,-1.39572
-0.0330685,-1.81696
-1.86926,-3.68081
0.314386,-1.9725
3.06301,1.89604
1.07084,0.573972
2.36624,1.33626
1.34442,3.45436
0.999793,-1.16792
0.946197,0.558426
1.2009,-0.543398
-0.417583,-3.18949
2.65451,-0.118549
1.98017,0.323592
3.02422,0.656104
2.49237,1.87369
-0.211372,0.708918
3.55407,1.01931
0.82181,-0.858909
-3.04166,-3.6833
-0.580723,-2.17478
-1.73251,-2.68113
2.30116,1.75436
0.564256,0.365769
1.82825,1.59975
0.464027,-2.51563
1.24037,-0.542248
0.31798,1.55345
2.4494,5.26019
1.77994,-0.0542943
2.3118,0.332435
2.45969,1.61018
2.56715,0.450683
1.85535,2.70765
0.584816,-0.198673
-0.195457,-1.47975
-1.44852,-3.11794
-0.511906,-1.86154
-0.792917,-1.84942
2.06773,1.74136
2.46867,0.940093
2.12322,0.0119927
0.960362,2.20233
0.272636,2.41621
2.13142,-1.56977
1.5704,1.41674
0.603238,-1.08114
0.606561,1.31334
-0.219179,-1.56667
-1.05186,1.27268
1.10293,0.795613
2.78994,0.21727
1.29705,-1.39512
3.27718,4.59965
0.431093,-1.8906
-1.47335,-3.24474
1.04241,1.30506
0.104376,-2.25066
1.23929,-2.86759
2.03828,2.94016
-0.549758,0.111316
0.262437,1.88256
2.33595,1.72205
0.57751,-3.13525
1.51931,2.23878
-0.61623,-0.917179
0.345154,0.0170899
0.513591,-0.386328
1.24471,-0.303836
1.07922,2.56926
3.40898,5.08048
0.178445,0.476211
0.248218,0.735782
1.71336,4.83985
2.20051,0.685182
1.48748,0.717136
1.18152,1.89445
2.7178,0.448169
3.46579,3.54673
0.386339,-0.0173228
-1.10288,-1.9964
0.924437,1.11159
2.56478,1.72931
-1.23801,-3.5478
0.646841,-2.46229
3.25319,0.325216
-2.04248,-1.52099
0.139981,-2.43198
0.567915,-0.67258
0.853169,1.26071
1.47328,-1.86844
0.760464,0.445858
2.38449,-2.36258
0.398858,-4.84799
0.528859,2.70728
-0.396077,2.42341
-2.7771,-3.237
2.1143,3.23897
0.146776,-1.16489
3.09675,3.55156
-2.78651,-3.4018
2.82489,5.2906
0.505878,0.850937
3.4174,4.11891
0.226003,-1.56504
1.65299,1.04182
4.83733,8.36877
2.14188,2.31953
1.2372,-1.68016
3.67787,3.85548
-0.779464,-6.00031
1.10576,-1.66578
0.322172,-0.895078
2.24239,0.814631
-0.992899,-4.59432
2.19636,1.83178
2.53308,1.26134
1.75588,-0.0879897
2.1209,1.15467
3.73752,5.83795
0.729075,-1.54393
0.229025,-0.313268
0.949091,0.371559
0.220563,-1.12053
-1.2243,-2.92734
-1.90056,-4.03864
0.627909,-1.50564
-0.551201,-1.73104
0.458202,0.691546
-3.34065,-2.43289
2.52475,0.543865
2.05918,3.81703
-0.644243,-1.25691
1.20289,2.86992
-0.127865,3.02673
3.41565,4.9636
-0.160875,-1.51777
1.17128,1.34309
-1.24602,-4.55714
0.620961,-0.538942
1.84997,-0.277311
0.146498,-2.91975
0.542372,0.938668
2.20805,1.39338
1.28385,-4.52986
-0.0754511,-2.00318
-0.643097,-4.15452
-1.48688,-0.585902
0.954542,-2.72334
0.566876,1.76606
2.55215,2.81947
0.399603,1.08944
2.23796,1.97776
2.36759,-1.18966
2.00481,3.16482
0.9811,0.352932
1.97591,1.74659
-0.171263,-1.73008
2.96424,2.84125
-1.56076,-5.40372
-0.672987,-3.81943
-0.588094,0.295787
0.386835,1.85021
0.744447,-1.53377
2.18636,-3.10604
2.24439,0.0175231
1.42546,0.42592
2.36822,1.46649
1.66213,0.218865
0.897118,2.52921
-0.249412,-3.13663
0.468988,-2.63308
-0.249342,-0.0976597
1.01568,1.95777
2.4877,2.71404
0.290217,-2.87324
0.547147,0.769374
1.301,2.23908
0.167549,-2.46509
-0.431714,-2.45698
-0.322213,-3.43153
4.81136,2.88318
0.441073,-3.24492
1.65746,0.484805
0.63493,2.17733
2.04698,-0.513495
-0.987616,-0.948593
1.51331,-2.58625
-0.705772,-1.41789
-0.0225942,-3.67282
0.456777,3.6042
1.43668,3.03878
1.87364,-1.60816
0.381578,-0.0549647
-1.77522,-5.75287
1.18555,-0.286195
0.98981,3.99589
1.20815,-0.914355
4.07255,3.70866
3.10747,3.82132
3.84947,5.14604
-1.57425,-2.4671
-0.61112,-3.01062
1.53856,1.74445
2.08232,5.67559
1.70094,-2.3387
0.0690629,-0.700485
